name,price,location,rating,sold,details_link
Samsung Galaxy A23 6/128 RAM 6 ROM 128 GB 6GB 128GB,Rp3.017.000,Jakarta Utara,4.9,Terjual 250+,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eNHseaHs1fbm-xgVY789CBUsthbm-FQRo2PcB5QiUEoaFiPcBWgZUEH_yRo_jpH_nhHiFiyRCsUstRo_nDUMWB89P5rMzwq3ei6sUfHsnhopraoAyDUMVj9RosQR-BUst7HsUXHpUhoArdopnposnNoiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9BHqMDp_M2g8jY1e926uVVd_7z-8jNNZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9PHqjJa_Bzg81N_Z9o-Q_ufyMO6QJBkQfB6zOuN_uzzHB2Jz9z6zO2W_7HFHJOE_92Hucrp_BzsPV2JZ9BozJ-D_uzjqB2WuMB-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBjzpJdgjP7HVKaZSBiHjg0Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_1o-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32oHJYAoI26uJJ7_7zSHJOJ192o8MoEZ3dFvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUsUN_B2j9pPagVzp_p-ae1PprpBv8J2grch5g7WtqpV3z7NvzACH8MW-P7YwgszXuctRujWBPI-JqBxAHOzxHf-juJhEruYJruPHgjO6guziu7u2b1FpQcOIuMobr7ukrBgqHchzeOoxQVgRef-Ez9yNz_xiZJHNqcuG__PkQ9eRUiFiy3hSUstiqRzwyS-5y3zwPc7ibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2Qos1DHseDHpnOoV7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnO6mUDUsHFo_1ibmUpHArpUiFiHpnOoi-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6AKhHsjhopeFop1aH_yFoaFirI-2yfuwyMBjUstRo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEopKObsKfopnF6_KN6_rhoZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmddosndHsyOHs1O6_Hd6_rawe?keywords=handphone&is_search=1&page=1&t=desktop&src=search&ob=23&management_type=1&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Forilink%2Fsamsung-galaxy-a23-6-128-ram-6-rom-128-gb-6gb-128gb-black-6-128gb%3FextParam%3Divf%253Dfalse%26src%3Dtopads
Xiaomi Official Redmi 10C 4/128GB Smartphone,Rp1.999.000,Jakarta Utara,4.9,Terjual 2 rb+,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1pH_yFH_n7bm-xgVY789CBUsthbm-FQRo2PcB5QiUE6mFiPcBWgZUEH_yRo_jpH_nhHiFiyRCsUstRHAnDUMWB89P5rMzwq3ei6sJposrFopr7os1DUMVj9RosQR-BUst7H_JXopjfHAKfoAUOHpUNHZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z92HqB17_uz-HjNEZ9x68BBE_1zSH1NAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9PHqjJa_uz-HJY1qpuvucDO_Oz0o1Y1qpu-q9P2yM7NPujau3Bvq1jF3Bz-8JNJ3MWo1pnF3MOgoJh1192o8jO7_7zsH1NNH3WoqjBR_1Pu8Jda_MOqu7B2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq1tFyBxd6cJp1MggQj2f3uPzq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OE__uHqBja_OzCHJOEe_uozJ1O_7zo8jBXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUa61NqgV4RrMz1r74arjVIrRHN_RxG39CDQfPbqcDhujP6_7eF_I20Z9Pv9fy7QBzkoOgbg9zazc2yepo1y_oigVzH8SVwzIV9_cgo_Mu1yBPVqZOHHfhWzOgsZRoVqS-33sCD11o_y3h3P7oi8juf611dyjxA63xBZj7RqMO7oaUDUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_KibmUpHA1OUiFiHpnRHaUDUsHFo_yi9ZFirMuDg9gxQMoB9RosQR-BUstFbsjpHsHpHs1NH_nOos17oAjDUSCaq3oB9f-2gmUEopnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6srRoaddoAKfHpnpopyhoAK7bm-hP3ua8uYag3hay3N09RosQR-BUstFbsKd6AjhopnFo_Haop1Ros-Y?t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fxiaomi%2Fxiaomi-official-redmi-10c-4-128gb-smartphone-mint-green%3FextParam%3Divf%253Dfalse%26src%3Dtopads&keywords=handphone&dv=desktop&src=search&is_search=1&page=1&ob=23&management_type=1
Advan Nasaplus 2GB 16GB Smartphone Android10 Quadcore - HITAM,Rp849.000,Jakarta Utara,,Terjual 4,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yNHprdHsUNbm-xgVY789CBUsthbm-FQRo2PcB5QiUE6ZFiPcBWgZUEH_yRo_jpH_nhHiFiyRCsUsthoAnFbm-0g9BRQR-j9fBjUstaosHR6_rf6_j7bm-xgVYpyfYagZUEoAJ7bsjOH_jao_UpHpjFoAnpbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke9uouJBN_jz0o1Y1qpuvucDO_Oz0o1Y1gfBHe72OysUOqB2_Z_g-qB-D_32VHJNW19xHuV-W3M2SPJNJ_92o8_n7_S2uH7h919BoqjVR3BzVHOja3Mhgq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-QB-7gjxdrMzc63BsQ_Bt3jo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jNJZ9uoqMoN_uz-o1OEgR26qjuN_Ozoq3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUa61NqgV4RrMz1r74arjVIrRHN_RxG39CDQfPbqcDhujP6_7eF_I20Z9Pv9fy7QBzkoOgbg9zazc2yepo1y_oigVzH8SVwzIV9_cgo_Mu1yBPVqZOHHfhWzOgsZRoVqS-33sCD11o_y3h3P7oi8juf611dyjxA63xBZj7RqMO7oaUDUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyObAURoiFpHArp9ZFiQBYsy3Njq3zxPcuwy3zpUsthoAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1dUiFiHpnOoZUDUsHFopHibmUpHA1fUB7DUS-BQcufy3NsguYpyfYagZUEHmddHsHfHsnR6_HdHsrN6AJRbm-FrMBsguYiq3ei6sJ7HAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEoprRbs1a6_rRoAJRHAUaoprDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snX6ArpopKaopKOH_1OHAHpwe?ob=23&management_type=1&src=search&is_search=1&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fadvanstore%2Fadvan-nasaplus-2gb-16gb-smartphone-android10-quadcore-hitam%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=1&keywords=handphone&t=desktop
Evercoss Xtream 1 (S45),Rp399.000,Jakarta Utara,4.8,Terjual 750+,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_JpoAUF6Ajabm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_nDUSz2Q31i6sJfop1NHpJFH_UDUMoFyaUEo_nFbm-0g9BRQR-j9fBjUstp6_HN6_1fHAjDUMVj9RosQR-BUst7HpnXHpHFopKOHAeOoAyaoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_CHqBJp_92goJNJZ9xozVuN_M2o8JN2Z9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9PHqjJF_92sH1OJe9PozJVR_1zCP7OJe9P6e7BpZ37OPM-W_Mh-qMY2_jPu81O11_-qzJu7_jPqQ1YAHACo8jOE_VzSH7N1yRzqzJBN_1zmQJO1gc2qQug2Z3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2gJrh6cgIPACyHj2Nys-cq7B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk__V6epeO_Bzs8jNJ39PvuJBR_OzuoJBXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUa61NqgV4RrMz1r74arjVIrRHN_RxG39CDQfPbqcDhujP6_7eF_I20Z9Pv9fy7QBzkoOgbg9zazc2yepo1y_oigVzH8SVwzIV9_cgo_Mu1yBPVqZOHHfhWzOgsZRoVqS-33sCD11o_y3h3P7oi8juf611dyjxA63xBZj7RqMO7oaUDUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_KibmUpHA1OUiFiHpnRHaUDUsHFo_yi9ZFirMuDg9gxQMoB9RosQR-BUstFbsjho_Jf6AJdHsUfopyaH_eDUSCaq3oB9f-2gmUEo_nFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6srRoZdRo_efHAjR6_eNHAJDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snX6AnaosjpopH7H_nRHsHFHR7?management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fevercoss%2Fevercoss-xtream-1-s45-hitam%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&keywords=handphone&src=search&dv=desktop&page=1&t=desktop&ob=23
Samsung Galaxy A13 6/128 GB Garansi Resmi,Rp2.372.000,Jakarta Pusat,5.0,Terjual 6 rb+,https://www.tokopedia.com/gudang-hp/samsung-galaxy-a13-6-128-gb-garansi-resmi-hitam?extParam=ivf%3Dfalse%26src%3Dsearch
Samsung Galaxy A04 4/64 GB Garansi Resmi SEIN,Rp1.573.000,Jakarta Pusat,5.0,Terjual 1 rb+,https://www.tokopedia.com/gudang-hp/samsung-galaxy-a04-4-64-gb-garansi-resmi-sein-copper?extParam=ivf%3Dfalse%26src%3Dsearch
PROMO Xiaomi Redmi Note 11 Pro 5G 8/128GB Garansi Resmi,Rp3.790.000,Jakarta Pusat,5.0,Terjual 2 rb+,https://www.tokopedia.com/jikalaku/promo-xiaomi-redmi-note-11-pro-5g-8-128gb-garansi-resmi-grey?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 10 6/128 GB Garansi Resmi,Rp2.094.000,Jakarta Pusat,5.0,Terjual 4 rb+,https://www.tokopedia.com/jikalaku/xiaomi-redmi-10-6-128-gb-garansi-resmi-blue?extParam=ivf%3Dfalse%26src%3Dsearch
Iphone 11 128GB Garansi Resmi TAM / Ibox,Rp7.499.000,Jakarta Barat,5.0,Terjual 7 rb+,https://www.tokopedia.com/ptpratamasemesta/iphone-11-128gb-garansi-resmi-tam-ibox-black-64-new-packed?extParam=ivf%3Dfalse%26src%3Dsearch
OPPO A57 5G 8/128 GB 4/64 GB Garansi Resmi Oppo A57 2022 Not A16 A95,Rp2.046.000,Jakarta Pusat,4.9,Terjual 3 rb+,https://www.tokopedia.com/onestop-ponsel/oppo-a57-5g-8-128-gb-4-64-gb-garansi-resmi-oppo-a57-2022-not-a16-a95-mix-promo-non-paket?extParam=ivf%3Dfalse%26src%3Dsearch
Samsung Galaxy A04e 3/32GB,Rp1.216.000,Jakarta Pusat,5.0,Terjual 1 rb+,https://www.tokopedia.com/jikalaku/samsung-galaxy-a04e-3-32gb-black?extParam=ivf%3Dfalse%26src%3Dsearch
Realme C33 4/64 GB 3/32 GB Garansi Resmi Not Realme C35 C31 C30,Rp1.580.000,Jakarta Pusat,4.8,Terjual 750+,https://www.tokopedia.com/distriponsel/realme-c33-4-64-gb-3-32-gb-garansi-resmi-not-realme-c35-c31-c30-c33-4-64-black-non-bundle?extParam=ivf%3Dfalse%26src%3Dsearch
Samsung Galaxy A33 5G 8/128 GB Garansi Resmi,Rp4.179.000,Jakarta Pusat,5.0,Terjual 1 rb+,https://www.tokopedia.com/gudang-hp/samsung-galaxy-a33-5g-8-128-gb-garansi-resmi-biru?extParam=ivf%3Dfalse%26src%3Dsearch
Samsung Galaxy A23 LTE / 5G 6/128 GB Garansi SEIN 6 GB 128 GB,Rp2.959.000,Jakarta Pusat,4.9,Terjual 1 rb+,https://www.tokopedia.com/distriponsel/samsung-galaxy-a23-lte-5g-6-128-gb-garansi-sein-6-gb-128-gb-non-bunde-4g-black?extParam=ivf%3Dfalse%26src%3Dsearch
vivo Y15s [3/64] RAM 3GB ROM 64GB Mystic Blue,Rp1.489.000,Kab. Tangerang,,,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_Kao_HhH_1fbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_JDUSz2Q31i6sJfop1NHpJFH_UDUMoFyaUEos1Fbm-0g9BRQR-j9fBjUstao_rdHsedosnpbm-xgVYpyfYagZUEoAnNbsrOHpn7oprNHsJNoAJ7bm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8JhkgpV6qMHa_92081N1yRBvuVJF_32Sq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAoIP6uVj7_S2zo1Y1qpuvucDO_Oz0o1Y1u3BHe72OysUOqB2_Z_g-qB-D_32VHJNW19xHuV-W3M2SPJNJ_92o8_n7_S2uH7h919BoqjVR3BzVHOja3Mhgq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-QB-7gjxdrMzc63BsQ_Bt3jo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jOEyRuvucPE_7zzH7NJ_9P6uJjp_7oG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUsUN_B2j9pPagVzp_p-ae1PprpBv8J2grch5g7WtqpV3z7NvzACH8MW-P7YwgszXuctRujWBPI-JqBxAHOzxHf-juJhEruYJruPHgjO6guziu7u2b1FpQcOIuMobr7ukrBgqHchzeOoxQVgRef-Ez9yNz_xiZJHNqcuG__PkQ9eRUiFiy3hSUstiqRzwyS-5y3zwPc7ibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2Qos1DHseDHpnOoV7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnO6mUDUsHFo_1ibmUpHArpUiFiHpnOoi-Pbm-SrMYOrVYpPI-xPcuS8ZUE3pJDHB7DUS-BQcufy3NsguYpyfYagZUEHmdNH_epH_npoA1dHAHfoA1Nbm-FrMBsguYiq3ei6syOHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstRopeXoAnpHsrRopJO6AUabm-hP3ua8uYag3hay3N09RosQR-BUstFbsKd6_jaosKaopyFosnRo_-Y?keywords=handphone&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fvivo%2Fvivo-y15s-3-64-ram-3gb-rom-64gb-mystic-blue%3Fsrc%3Dtopads&src=search&dv=desktop&page=1&t=desktop&ob=23&management_type=1
Vivo V15 Ram 8GB/256GB Garansi | Vivo V15 Ram 8 GB / 256 GB Garansi,Rp1.861.725,Jakarta Barat,4.3,Terjual 50+,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_ypHAHposJ7bm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_UDUSz2Q31i6sJfop1NHpJFH_UDUMoFyaUEosnFbm-0g9BRQR-j9fBjUsthoA1NHAeNHsJNbm-xgVYpyfYagZUEoAJ7bsUO6_UhoAedoAjpo_KObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-HJhk1_u6zJ77_32C81Ok1_ooucWdZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O1e9B6uJVR_1zCP7OJe9PozJVR_1zVq1hAZSuiHsuk3Bo-ojBk1Mhoqj1F_MOz8Jh11MOqqMP7_jzo8jONHAz68B1p_VPz81Oke9PquJ1p3_-qQVB2Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX1SzMZIxagJyNQcuIzM2je7BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_jzVP1NEe9P68BJ7_BzoH1O1gp-681tNUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiHsB63MzwoR-juIovHS-CzRop61YdZBBFQcYSZfx0HugI_jYJHJhEq7BR_OYMocN1qsP3Zfu7rjzk3JHpucJpyMz1_I2h97zhu7hM_1NBuc-9z3jW_AoDQ1P3y7Wpz32auBtFQVVA1fVDuSPAyS2VPsBV6c-UepBtg12oof2WPAribm-xQcri6i-0PVYB8cVsPVY7QZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUsthoAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1dUiFiHpnOoZUDUsHFopHibmUpHA1fUB7DUS-BQcufy3NsguYpyfYagZUEHmddos1R6AjRoseFoseR6_eabm-FrMBsguYiq3ei6syFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstRopUX6_Jpo_KpHAJao_HRHiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmddos1RopUdHsn7osH7osUpwe?dv=desktop&page=1&ob=23&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fsentoyou%2Fvivo-v15-ram-8gb-256gb-garansi-vivo-v15-ram-8-gb-256-gb-garansi%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&is_search=1&keywords=handphone&t=desktop
